sex,bdate,city,groups_activities
м,15.12.1987,Москва,"Режиссёр, продюсер; Театр; Режиссёр, продюсер; Театр; Актёр; Актёр; Музыкальная группа; Культура; Шоу, передача; Музыкальная группа; Шоу, передача; Метал; Концерт; Музыкальная группа; Модель; Художница; Театр; Актриса; Музыкант; Шоу, передача"
м,,Санкт-Петербург,
ж,,Москва,"Кино; Юмор; Медицина; Интернет-СМИ; Фотография; Отношения полов; Кино; Кино; Дизайн интерьера; Городское сообщество; Фотография; Кино; Медицина; Инди; Туризм, путешествия; Творчество; Культура; Фото- и видеосъёмка; Закрытое сообщество; История"
м,,,
м,,,Юмор; Кино; Юмор; История; Молодёжное движение; Творчество; Юмор; Творчество; Творчество; Творчество; Наука; Творчество; Творчество; Фотография; Юмор; Интернет-СМИ; Юмор; Наука; Недвижимость; Юмор
м,15.8.1983,Москва,"Кино; Телеканал; Дизайн интерьера; Дом культуры; Дизайн-студия; Строительство, ремонт; Настольные игры; Юмор; Фотография; Музей, галерея, выставка; Юмор; Литература; Обучающие курсы; Игры; Настольные игры; Государственная организация; Дизайн интерьера; Книга; Наука; Образование"
ж,,Санкт-Петербург,"Блогер; Писательница; Блогер; Юмор; Фотография; Творчество; Фотография; Художник или художница; Товары для дома; Наука; Стоматология; Музей, галерея, выставка; Фотография; Образование; Приложение; Другие хобби; Фотография; Фотография; Фотограф; Фотография"
ж,21.1.1975,Санкт-Петербург,
ж,,Москва,"Домашние и дикие животные; Другие хобби; Творчество; Обучающие курсы; Обучающие курсы; Творчество; Кулинария, рецепты; Фотография; Музыкальные инструменты; Философия; Творчество; Художник; Фото- и видеосъёмка; Дизайнер; Стиль, одежда, обувь; Интернет-СМИ; Интернет-СМИ; Культура; Культура; Фото- и видеосъёмка"
м,,Кронштадт,"Политика; Шоу, передача; Другие хобби; Музыкант; Певец или певица; Фан-сообщество; История; Фитнес; Электронная музыка; Дизайн-студия; Фотография; Фотография; Фотография; Кино; Фитнес; Фан-сообщество; Кино; Юмор; Общество; Кино"
м,7.6.1990,Санкт-Петербург,
ж,13.4.1988,Москва,"Интерьер; Товары для творчества; Производство, промышленность; Товары для дома; Родители и дети; Юмор; Культура; Фотография; Культура; Культура; Кино; Игры; Видеоигры; Зоопарк; Строительство, ремонт; Товары для творчества; Культурный центр; Товары для дома; Кулинария; Юмор"
м,22.12.1963,Санкт-Петербург,"Музей, галерея, выставка; Интернет-СМИ; Творчество; Поиск работы; Активный отдых; Культура; Образование; Обучающие курсы; Фотография; Место отдыха; Туризм, путешествия; Общество; Дизайн интерьера; Государственная организация; Дополнительное образование; Городское сообщество; Художница; История; Программное обеспечение; Видеоигры"
ж,21.11.1986,Athens,"Образование; Образование; Рок; Юмор; Кино; Туризм, путешествия; Музей, галерея, выставка; Кино; Кино; Языки; Другие хобби; Вымышленный персонаж; Блогер; Языки; Культура; Кино; Образование; Страна; Обучающие курсы; Кино"
м,,Тверь,"Интернет-СМИ; Студия звукозаписи; Автомобили; Городское сообщество; Образование; Техника, электроника; Городское сообщество; Техника, электроника; Фан-сообщество; Интернет-СМИ; Программное обеспечение; Городское сообщество; Образование; Банк, финансовое учреждение; Образование; Туризм, путешествия; Доставка еды; Финансы; Финансы; Творчество"
ж,4.11.1986,Санкт-Петербург,"Интернет-СМИ; Общество; Интернет-СМИ; Городское сообщество; Интернет-СМИ; Стиль, одежда, обувь; Автовладельцы; Юмор; Стиль, одежда, обувь; Активный отдых; Автовладельцы; Интернет-СМИ; Кулинария, рецепты; Творчество; Городское сообщество; Культура; Продукты питания, напитки; Музыкант"
м,3.9.1987,Пермь,"Стиль, одежда, обувь; Эротика; Фотография; Фитнес; Кино; Эротика; Блогер; Шоу, передача; Творчество; Кино; Фан-сообщество; Фотография; Интернет-СМИ; Музыкант; Туризм, путешествия; Интернет-СМИ; Фотография; Фотография; Образование; Кино"
м,6.7.1984,Москва,Юмор; Фотография; Кино; Кино; Юмор; Юмор; Образование; Кино; Кино; Здоровый образ жизни; Литература; Юмор; Кино; Творчество; Образование; Кино; Родители и дети; Кино; Отношения полов; Творчество
м,26.3.1989,,"Городское сообщество; Юмор; Наука; Юмор; Творчество; Товары для творчества; Спортивный клуб; История; Политик, госслужащий; Поиск работы; Общество; Наука; Наука; Университет; Образование; Активный отдых; Ролевые игры; Интернет-СМИ; Образование; Интернет-СМИ"
м,,Санкт-Петербург,"Юмор; Литература; Дизайн интерьера; Образование; Дискуссионный клуб; Поэт; Юмор; Бизнес; Образование; Домашние и дикие животные; Юмор; Шоу, передача; Литература; Дизайн и графика; Философия; Боевые искусства; Боевые искусства; Юмор; Наука; Интернет-СМИ"
м,30.11.1937,,"Украшения, бижутерия ; Дизайн и графика; Обучающие курсы; Обучающие курсы; Другие товары; Стиль, одежда, обувь; Товары для творчества; Дизайн и графика; Общество; Дизайнер; Продукты питания, напитки; Другие товары; Творчество; Комик; Другие товары; Товары для творчества; Творчество; Творчество; Дом культуры; Другие товары"
ж,,Санкт-Петербург,
ж,29.6.1990,Москва,"Туризм, путешествия; Отдых на природе; Услуги для автовладельцев; Туризм, путешествия; Культура; Активный отдых; Дизайн и графика; Кино; Творчество; Интернет-СМИ; История; Фотография; Музей, галерея, выставка; Образование; Творчество; Сайты; Творчество; Здоровый образ жизни; Фотография; Блог"
ж,,Череповец,"Музыка; Музыкант; Поэт или поэтесса; Бар, паб; Образование; Фотография; Театр; Организация праздников; Дискуссионный клуб; Юмор; Дискуссионный клуб; Культура; Кулинария; Фотография; Музыкант; Туризм, путешествия; Строительство, ремонт; Инди; Стиль, одежда, обувь; Фотография"
м,20.7.1990,Владивосток,"Творчество; Туризм, путешествия; Интернет-кафе; Сериал; Интернет-СМИ; Культура; Интернет-кафе; Городское сообщество; Культура; Реклама; Программирование; Издательский дом; Шоу, передача; Творчество; Организация; Книга; Другая музыка; Программное обеспечение; Дизайн-студия; Спортивная организация"
м,2.8.1988,Москва,
ж,7.5.1992,Москва,"Шоу, передача; Юмор; Творчество; Художник или художница; Музыкальная группа; Юмор; Юмор; Юмор; Юмор; Домашние и дикие животные; Кулинария, рецепты; Программное обеспечение; Юмор; Фотография; Стиль, мода; Художница; Кулинария, рецепты; Шоу, передача; Художница; Программное обеспечение"
м,,Пенза,
м,,,"Интернет-СМИ; Стиль, одежда, обувь; Творчество; Музыкант; Культура; Творчество; Городское сообщество; Обучающие курсы; Электронная музыка; Дизайн-студия; Городское сообщество; Объявления; Одежда, обувь; Творчество; Кино; Городское сообщество; Фотография; Фотография; Фотография; История"
ж,,Москва,
м,,,"Зоопарк; Домашние и дикие животные; Юмор; Туризм, путешествия; Образование; Юмор; Художник; Культура; Блогер; Наука; Интернет-СМИ; Юмор; Юмор; Интернет-СМИ; Культура; Кино; Образование; Творчество; Сайты; Фан-сообщество"
ж,,Санкт-Петербург,"Водный спорт; Блогер; Туризм, путешествия; Общественная организация; Городское сообщество; Общественная организация; Ведущая; Печать, полиграфия; Фитнес; Медицинский центр; Туризм, путешествия; Другие виды спорта; Родители и дети; Другая музыка; Стиль, одежда, обувь; Городское сообщество; Наука; Медицина; Спортивный клуб; Фитнес-центр"
м,,Москва,"Кино; Футбол; Юмор; Электронная музыка; Интерьер; Издательский дом; Футбольная команда; Туризм, путешествия; Техника, электроника; Электронная музыка; Юмор; Другие хобби; Юмор; Кино; Электронная музыка; Электронная музыка; Электронная музыка; Инди; Туризм, путешествия; Электронная музыка"
м,8.5.1984,Санкт-Петербург,"Дискуссионный клуб; Шоу, передача; Образование; Радиостанция; Юмор; Блогер; Дискуссионный клуб; Дискуссионный клуб; Онлайн-игра; Строительство, ремонт; Политика; Видеоигра; Общество; Творчество; Общество; Видеоигры; Дополнительное образование; Образование; Видеоигры; Товары для творчества"
ж,,Москва,"Театр; Дизайнер; Интернет-СМИ; Фотография; Реклама; Дизайн и графика; Дизайн и графика; Театр; Шоу, передача; Приложение; Домашние и дикие животные; Художница; Культура; Юмор; Юмор; Образование; Дискуссионный клуб; Приложение; Фотография; Фотограф"
м,12.12.1985,Москва,"Интернет-СМИ; Интернет-СМИ; Творчество; Творчество; Дизайн и графика; Творчество; Творчество; Электроника; Интернет-СМИ; Сайты; Музей, галерея, выставка; Дизайн и графика; Дизайн и графика; Творчество; Творчество; Дизайн и графика; Творчество; Музыкант; Интернет-СМИ; Общество"
м,,,"Блогер; Государственная организация; Спортивная организация; Торговый центр; Объявления; Одежда, обувь; Культура; Компьютерная техника; Стиль, одежда, обувь; Дискуссионный клуб; Электроника; Общество; Наука; Стиль, одежда, обувь; Фитнес-центр; Фан-сообщество; Видеоигры; Объявления; Интернет-СМИ; Игры"
м,7.1.1989,Екатеринбург,Эротика; Наука; История; Спортивный клуб; Юмор; Культура; Фотография; Музыкальная группа; Игры; Юмор; Юмор; Общество; Религиозное учреждение; Ролевые игры; Фотография; История; Юмор; Спортивная организация; Другие товары; Юмор
ж,,Санкт-Петербург,"Управляющая компания; Фитнес; Танцевальная музыка; Литература; Блогер; Городское сообщество; Мебель; Шоу, передача; Стиль, одежда, обувь; Городское сообщество; Литература; Наука; Другие товары; Юмор; Интернет-СМИ; Дизайн интерьера; Обмен музыкой; Кулинария, рецепты; Юмор; Литература"
ж,29.5.1990,Санкт-Петербург,
м,22.7.1983,Тверь,"Туризм, путешествия; Другие виды спорта; ВКонтакте; Сайты; Стиль, мода; Видеоигра; Фотография; Интернет-СМИ; Фото- и видеосъёмка; Образование; Фотограф; Фото- и видеосъёмка; Фотограф; Компьютерная техника; Фотограф; Фотограф; Музей, галерея, выставка; Электроника; Производство, промышленность"
м,,Москва,"Отношения полов; Дизайн и графика; Анимация; Дизайн и графика; Строительство, ремонт; Бизнес; Фотография; Видеоигры; Творчество; Одежда, обувь; Видеоигры; Интернет-СМИ; Игры; Бар, паб; Одежда, обувь; Юмор; Настольные игры; Кино; Игры; Фотография"
ж,,Москва,
ж,,,
м,,Москва,
ж,,Санкт-Петербург,"Городское сообщество; Городское сообщество; Городское сообщество; Фотография; Творчество; Фотография; Одежда, обувь; Одежда, обувь; Творчество; Туризм, путешествия; Фотография; Юмор; Фотография; Одежда, обувь; Стиль, мода; Городское сообщество; Литература; Домашние и дикие животные; Танцы; Культура"
ж,23.5.1986,Санкт-Петербург,
м,,Москва,
м,20.5.1988,Москва,"Интернет-СМИ; Военное дело; Дом культуры; Интернет-СМИ; Бизнес; Финансы; Программное обеспечение; Видеоигра; Государственная организация; Игры; Творчество; Реклама; Поиск работы; Государственная организация; Дополнительное образование; Онлайн-игра; Продукты питания, напитки"
ж,22.5.1988,,
м,,Самара,"Интернет-СМИ; Техника, электроника; Образование; Бизнес; Образование; Другая музыка; Кино; Техника, электроника; Обмен музыкой; Образование; Музыкант; Кино; Творчество; Дизайн и графика; Творчество; Творчество; Творчество; Культура; Музыкант; Медицина"
ж,7.4.1989,Москва,Обучающие курсы; Дом культуры; Творчество; Художница; Художник или художница; Художник или художница; Творчество; Художник или художница; Художник или художница; Художник или художница; Художник или художница; Дизайн и графика; Художница; Художница; Творчество; Школа; Художница; Художница; Дизайнер; Творчество
м,,Санкт-Петербург,Художник или художница; Творчество; Художник или художница; Видеоигры; Общественная организация; Электронная музыка; Творчество; Творчество
м,,Екатеринбург,"Автомобили; Кино; Фото- и видеосъёмка; История; Автомобили; Интернет-СМИ; История; Автоспорт; Городское сообщество; Городское сообщество; Городское сообщество; Автомобили; Культура; Музей, галерея, выставка; Творчество; Автовладельцы; Детский сад; Автомобили; Киберспортивная организация; Творчество"
ж,,,"Дополнительное образование; Салон красоты; Больница; Образование; Образование; Туры, экскурсии; Домашние и дикие животные; Дополнительное образование; Группа коллег; Творчество; Образование; Общество; Языки; Образование; Туризм, путешествия; Общество; Активный отдых; Туры, экскурсии; Фотограф; Образование"
м,1.6.1985,Санкт-Петербург,"Юмор; Страна; Юмор; Модель; Юмор; Видеоигры; Юмор; Юмор; Стиль, мода; Фитнес; Анимация; Творчество; Фан-сообщество; Политика; Игры; Другие хобби; Творчество; Юмор; Видеоигры; Видеоигры"
м,,Санкт-Петербург,"Интернет-СМИ; Интернет-СМИ; Игры; Недвижимость; Юмор; Творчество; Обмен музыкой; Домашние и дикие животные; Юмор; Юмор; Фестиваль; Интернет-СМИ; Творчество; Техника, электроника; Другая музыка; Культурный центр; Онлайн-игра; Метал; Музыкальная группа; Творчество"
м,,Новосибирск,Обучающие курсы; Творчество; Юмор; Художница; Творчество; Творчество; Молодёжное движение; Художник; Художник; Обучающие курсы; Культура; Образование; Программное обеспечение; Дизайн и графика; Творчество; Обучающие курсы; Дизайн и графика; Художница; Дизайн и графика; Дизайн и графика
м,29.3.1988,Санкт-Петербург,Фотография; Дизайн и графика; Дизайнер; Бизнес; Фотография; Наука; Фотография; Творчество; Культура; ВКонтакте; Дизайн и графика; Творчество; Творчество; Дизайн интерьера; Дизайн и графика; Закрытое сообщество; Образование; Издательский дом; Программирование; Интернет-СМИ
м,,Краснодар,Настольные игры; Юмор; Настольные игры; Настольные игры; Настольные игры; Объявления; Программирование; Интернет-СМИ; Настольные игры; Вымышленный персонаж; Телеканал; Игры; Настольные игры; Программное обеспечение; Интернет-СМИ; Образование; Настольные игры; Юмор; Юмор; Видеоигры
м,,Алматы,"Рок; Образование; Обмен музыкой; Образование; Философия; Программирование; Объявления; Образование; Творчество; Другая музыка; Дополнительное образование; Туризм и отдых; Вымышленный персонаж; Туризм, путешествия; Интернет-СМИ; Музыкант; Техника, электроника; Место отдыха; Астрология, эзотерика; Музыка"
м,,Тюмень,Место отдыха; Ролевые игры; Творчество; Дизайнер; Юмор; Юмор; Культурный центр; Дизайн и графика; Художник или художница; Фотограф; Соседи; Игры; Дизайн и графика; Дизайн и графика; Художник или художница; Юмор; Дизайнер; Творчество; Юмор; Закрытое сообщество
м,,Москва,
ж,10.5.1990,,Знакомства; Дизайн и графика; Дизайн и графика; Творчество; Городское сообщество; Блогер; Домашние и дикие животные; Творчество; Интернет-СМИ; Творчество; Бизнес; Здоровый образ жизни; Бизнес; Городское сообщество; Фотограф; Фотография; Другая музыка; Юмор; Творчество; Культура
м,,,Культура; Культура; Дизайн и графика; Творчество; Религия; Видеоигры; Обучающие курсы; Фотография; Программное обеспечение; Отдых на природе; Интернет-СМИ; Фан-сообщество
ж,,Санкт-Петербург,
ж,,Москва,"Творчество; Творчество; Журналист; Музыкант; Творчество; Туризм, путешествия; Литература; Обучающие курсы; Творчество; Дизайн и графика; Художница; Дизайн и графика; Дизайн и графика; Другие товары; Гостиница; Творчество; Религиозное учреждение; Дизайн и графика; Дизайн и графика; Кино"
м,,,
м,,,"Наука; Здоровый образ жизни; Техника, электроника; Программирование; Дизайн интерьера; Строительство, ремонт; Строительство, ремонт; Строительство, ремонт; Творчество; Образование; Наука; Мобильные технологии; Фотография; Строительные материалы, инструменты; Товары для дома; Интернет-СМИ; Образование; Строительство, ремонт; Наука; Объявления"
м,,Новосибирск,"Творчество; Интернет-СМИ; Культура; Культура; Творчество; Консалтинг, бизнес-услуги; Художница; Фотография; Дизайн и графика; Бизнес; Творчество; Музей, галерея, выставка; Наука; Культура; Туризм, путешествия; Дизайн и графика; Дизайн-студия; Программное обеспечение; Кино; Спорт и красота"
м,9.3.1980,Санкт-Петербург,
м,,Димитровград,"Бизнес; Городское сообщество; Фестиваль; Шоу, передача; Бизнес; Бизнес; История; Автомобили; Юмор; Юмор; Юмор; Стиль, одежда, обувь; Дом культуры; Интернет-СМИ; Фотография; Блог; Кино; Интернет-СМИ; Фотография; Автоспорт"
ж,,Москва,Знакомства; Ремонтная мастерская; Культурный центр; Юмор; Благотворительная организация; Культура; Отношения полов; Рок; Сайты; Театр; Юмор; Искусство и развлечения; Электронная музыка; Образование; Творчество; Фотография; Другие хобби; Творчество; Кино; Музыка
м,10.5.1984,Санкт-Петербург,"Обмен музыкой; Юмор; Реклама; ВКонтакте; Музыкальная группа; Интернет-СМИ; Туризм, путешествия; Блог; Юмор; Музыкальная группа; Общество; Музыкальная группа; Музыкальная группа; Городское сообщество; Техника, электроника; Музыкальная группа; Юмор; Туризм, путешествия; Музыкальная группа; Музыка"
м,,Санкт-Петербург,
м,,,
м,,Усть-Катав,"Производство, промышленность; Государственная организация; Художник; Тексты, аккорды; Блогер; Футбольная команда; Футбол; Литература; ВКонтакте; Юмор; Общество; Футбол; Образование; Наука; ВКонтакте; Философия; Автопроизводитель; Городское сообщество; Творчество; Другие виды спорта"
ж,,Москва,"Одежда, обувь; Печатное издание; Фильм; Интернет-СМИ; Кино; Студия звукозаписи; Кино; Дом культуры; Стиль, мода; Шоу, передача; Дизайн и графика; Одежда, обувь; Кино; Стиль, мода; Стиль, одежда, обувь; Юмор; Дизайн и графика; Стиль, одежда, обувь; Стиль, мода; Стиль, одежда, обувь"
м,11.1.1983,Владивосток,
м,,Москва,Наука; Городское сообщество; Наука; Юмор; Зоопарк; Творчество; Юмор; Образование; Юмор; Эротика; Литература; Дизайн интерьера; Творчество; Культура; Творчество; Услуги для владельцев животных; Литература; Услуги для владельцев животных; Юмор; Театр
ж,,Санкт-Петербург,"Фан-сообщество; Зоопарк; Место отдыха; Юмор; Библиотека; Библиотека; Творчество; Фотография; Наука; Культура; Художница; Цветы; Режиссёр, продюсер; Театр; Товары для творчества; Театр; Домашние и дикие животные; Дизайн интерьера; Психолог; Культура"
ж,23.3.1979,Санкт-Петербург,"Юмор; Юмор; Юмор; Творчество; Юмор; Юмор; История; Автомобили; Юмор; Наука; Общество; Образование; Строительство, ремонт; Кино; Кулинария, рецепты; Наука; Юмор; Юмор; История; Дизайн интерьера"
м,19.6.1982,Москва,Кино; Культура; Музыка; Кино; Дизайн и графика; Юмор; Фото- и видеосъёмка; Программное обеспечение; Музыкальная группа; Культура; Другая музыка; Юмор; Другая музыка; Творчество; Фотография; Музыкант; Дискуссионный клуб; Писатель; Творчество; Рок
ж,21.12.1985,Санкт-Петербург,"Философия; Дискуссионный клуб; Психология; Украшения, бижутерия ; Юмор; Юмор; Комик; Место отдыха; Юмор; Образование; Комик; Юмор; Юмор; Юмор; Здоровый образ жизни; Анимация; Юмор; Комик; Фотография; Философия"
м,,,
м,,Москва,"Дизайн и графика; Дизайн и графика; Фан-сообщество; Видеоигры; Анимация; Электронная музыка; Другие хобби; Фотография; Юмор; Автомобили; Фан-сообщество; Рыбалка; Шоу, передача; Другие хобби; Культура; Интернет-СМИ; Юмор; Фитнес; Фитнес; Шоу, передача"
ж,,Нижний Новгород,"Юмор; Городское сообщество; Автовладельцы; Интернет-СМИ; Интернет-СМИ; Городское сообщество; Городское сообщество; Интернет-СМИ; Техника, электроника; Стиль, одежда, обувь; Астрология, эзотерика; Городское сообщество; Домашние и дикие животные; Юмор; Юмор; Кино; Интернет-СМИ; Автомобили; Стиль, одежда, обувь; Наука"
м,12.7.1985,Санкт-Петербург,"Кино; Кино; Дизайн интерьера; Кулинария; Строительство, ремонт; Дизайн интерьера; Дизайн и графика; Литература; ВКонтакте; Интернет-СМИ; Фотография; Строительство, ремонт; Спортивная организация; Садоводство; Туризм, путешествия; Видеоигра; Бизнес; Видеоигры; Спортивная одежда и обувь; Бизнес"
ж,,Москва,
м,18.2.1989,Санкт-Петербург,"Интернет-СМИ; Дизайн и графика; Автовладельцы; Интернет-СМИ; Дизайн-студия; Дизайн и графика; Дизайн-студия; Дизайн и графика; Кино; Государственная организация; Дизайн и графика; Кинотеатр; Образование; Автосервис; Кино; Наука; Дизайн и графика; Блогер; Дизайн и графика; Консалтинг, бизнес-услуги"
м,9.7.1983,Санкт-Петербург,Кино; Поиск работы; Поиск работы; Поиск работы; Поиск работы; Поиск работы; Поиск работы; Поиск работы; Поиск работы; Поиск работы; Поиск работы; Поиск работы; Поиск работы; Поиск работы; Поиск работы; Поиск работы; Поиск работы; Поиск работы; Поиск работы; Поиск работы
м,10.1.1990,Санкт-Петербург,Обмен музыкой; Зоопарк; Культура; Финансовые рынки; Настольные игры; Юмор; Музыка; Танцевальная школа; Бизнес; Приложение; Фотография; Танцевальная школа; Кино; Творчество; Юмор; Юмор; Танцевальная школа; Музыка; Творчество; Юмор
м,,Санкт-Петербург,
ж,,Иркутск,"Кино; Дополнительное образование; Творчество; Юмор; Фильм; Фотография; Культура; Фотография; Стиль, одежда, обувь; Здоровый образ жизни; Культура; Творчество; Художник или художница; Туры, экскурсии; Благотворительная организация; Туризм, путешествия; Танцовщица; Общество; Кулинария; Музыкальная группа"
ж,29.12.1986,Новосибирск,
м,,Москва,
м,,Жаворонки,Юмор; Юмор; Юмор; Интернет-СМИ; Юмор; Юмор; История; Юмор; Интернет-СМИ; Кино; Юмор; Юмор; Домашние и дикие животные; Юмор; Юмор; Зоопарк; Юмор; Интернет-СМИ; Интернет-СМИ; Культура
м,,,
м,2.1.1990,,
м,,Москва,
ж,,Санкт-Петербург,Творчество; Дизайн интерьера; Творчество; Культура; Образование; Наука; Образование; Товары для дома; Культурный центр; Общественная организация; Уход за собой; Бизнес; Интернет-СМИ; Культура; Творчество; Наука; Творчество; Культура; Дизайн и графика
м,,Красноярск,"Юмор; Интернет-СМИ; История; Юмор; Творчество; Кулинария, рецепты; Юмор; Юмор; Поэт или поэтесса; Издательский дом; Зоопарк; Техника, электроника; Юмор; Наука; Техника, электроника; Учёный, преподаватель; Литература; Игры; Художник; Интернет-СМИ"
м,,Санкт-Петербург,Юмор; Юмор; Видеоигры; Медицина; Юмор; Творчество; Юмор; Дискуссионный клуб; Отношения полов; Интернет-СМИ; Общество; Образование; Юмор; Творчество; Юмор; История; Наука; Юмор; Зоопарк; Творчество
м,,Москва,Юмор; Домашние и дикие животные; Образование; Интернет-СМИ; История; Творчество; Образование; Дизайн и графика; Творчество; Дизайн и графика; Дом культуры; Юмор; Юмор; Наука; Кино; Культура; Интернет-СМИ; Наука; Фотография; Дизайн и графика
м,,Санкт-Петербург,"Одежда, обувь; Бизнес; Дискуссионный клуб; Юмор; Одежда, обувь; Издательский дом; Стиль, мода; Кино; Кино; Школа; История; Государственная организация; Наука; Стиль, одежда, обувь; Образование; Активный отдых; Юмор; Дизайнер; Кино; Кино"
ж,,Москва,"Туризм, путешествия; Парфюмерия, косметика; Фотография; Туризм, путешествия; Художница; Фотография; Блог; Фотография; Туризм, путешествия; Туризм, путешествия; Фотография; Культура; Уход за собой; Туризм, путешествия; Фотография; Творчество; Уход за собой; Фотография; Аренда автомобилей; Тренинг, семинар"
ж,,Москва,"Студия звукозаписи; Фотография; Образование; Дизайн и графика; Дизайн и графика; Дизайн и графика; Туризм, путешествия; Дизайн и графика; Образование; ВКонтакте; Страна; Дизайн и графика; Дизайн и графика; Городское сообщество; Гостиница; Культура; Дизайн-студия; Юмор; Родители и дети; Художница"
ж,14.12.1987,,"Юмор; Юмор; Кино; Творчество; Певица; Интернет-СМИ; Юмор; Городское сообщество; Городское сообщество; Комик; Фотография; Отношения полов; Фотография; Домашние и дикие животные; Рок; Фотография; Юмор; Шоу, передача; Фотография; Одежда, обувь"
ж,2.12.1982,,"Юмор; Дом культуры; Городское сообщество; Образование; Интернет-СМИ; Юмор; Певица; Писательница; Общественная организация; Кулинария, рецепты; Государственная организация; Парк отдыха; Наука; Кино; Интернет-СМИ; Кино; Кино; Юмор; Университет; Программирование"
м,7.9.1971,Москва,
ж,,Уфа,Игровая студия; Блогер; Фото- и видеосъёмка; Образование; Обучающие курсы; Государственная организация; Творчество; Фитнес; Творчество; Фотография; Творчество; Другие виды спорта; Дизайн и графика; Творчество; Фотография; Культура; Психолог; Музыкант; Товары для дома; Фотография
м,,Москва,Видеоигры; Фотография; Студия звукозаписи; Стример; Кино; Религиозное учреждение; Блогер; Юмор; Кино; Фотограф; Музыкальный лейбл; Фотография; Актриса; Юмор; Кино; Музыкальный лейбл; Творчество; Городское сообщество; Кино; Модель
м,6.8.1989,Москва,"Настольные игры; Ролевые игры; Литература; Творчество; Метал; Юмор; Рок; Юмор; История; Рок; Бар, паб; Юмор; Другие хобби; Юмор; Рок; Юмор; Юмор; Юмор; Другая музыка; Музыка"
м,25.6.1984,Москва,"Образование; Творчество; Наука; Дизайн и графика; Стиль, одежда, обувь; Общество; Программирование; Творчество; Образование; Образование; Дизайн и графика; Программирование; Техника, электроника; Дизайн-студия; Группа коллег; Дизайн и графика; Сайты; Творчество; Наука; Бизнес"
ж,,Казань,"Юмор; Игры; Зоопарк; Шоу, передача; Творчество; Юмор; Юмор; Творчество; Дизайн и графика; Юмор; Поэт или поэтесса; Юмор; Образование; Интернет-СМИ; Юмор; Книга; Блогер; Кулинария, рецепты; Культура; Писатель или писательница"
м,,Новозыбков,"Игры, игрушки; Видеоигра; Творчество; Городское сообщество; Шоу, передача; Антиквариат; Городское сообщество; Городское сообщество; Творчество; Дизайн и графика; Городское сообщество; Дизайн и графика; Образование; Общественная организация; Детский сад; Общество; Строительные и ремонтные работы; Производство, промышленность; Видеоигра; Молодёжное движение"
ж,,Санкт-Петербург,
м,,Санкт-Петербург,"Городское сообщество; Интернет-СМИ; Городское сообщество; Сайты; Городское сообщество; Творчество; Товары для творчества; Производство, промышленность; Другая музыка; Фотография; Дизайн и графика; Фан-сообщество; Городское сообщество; Кино; Публичная страница; Фотография; Товары для творчества; Интернет-СМИ; Государственная организация; Военное дело"
м,,,
ж,14.8.1962,Санкт-Петербург,"Кино; ВКонтакте; Кино; Кино; Кино; Кино; Кулинария, рецепты; Реклама; Кино; Кулинария, рецепты; Шоу, передача; Шоу, передача; Общество; Кино; Кино; Фильм; Городское сообщество; Кулинария, рецепты; Кино; Кино"
м,,,"Дизайн и графика; Творчество; Настольные игры; Товары для творчества; Дизайн-студия; Художник; Творчество; Творчество; Музей, галерея, выставка; Творчество; Настольные игры; Настольные игры; Творчество; Творчество; Творчество; Настольные игры; Творчество; Творчество; Творчество; История"
