sex,bdate,city,groups_activities
ж,,,"Интернет-СМИ; Государственная организация; Юмор; Реклама; Интернет-СМИ; Городское сообщество; Городское сообщество; Медицинский центр; Отношения полов; Поиск работы; Производство, промышленность; Юмор; Благотворительность; Благотворительность; Аптека, оптика; Бизнес; Туры, экскурсии; Государственная организация; Литература; Творчество"
ж,3.6.1988,Новосибирск,
ж,11.5.1987,,"Творчество; Домашние и дикие животные; Туризм, путешествия; Городское сообщество; Фотография; Юмор; Туризм, путешествия; Домашние и дикие животные; Образование; Культура; Туризм, путешествия; Литература; Активный отдых; Культура; Культура; Культура; Туры, экскурсии; Кинотеатр; Активный отдых; Творчество"
ж,,Москва,"Книга; Парфюмерия, косметика; Домашние и дикие животные; Стиль, одежда, обувь; Художница; Домашние и дикие животные; Блогер; Культура; Цветы; Домашние и дикие животные; Культура; Строительство, ремонт; Юмор; Блогер; Анимация; Домашние и дикие животные; Кулинария, рецепты; Тату-салон; Домашние и дикие животные; Философия"
м,,Москва,
м,13.7.1986,Москва,Кино; Домашние и дикие животные; Танцы; Дизайн и графика; Дизайн-студия; Домашние и дикие животные; Творчество; Другие товары; Товары для праздников; Дизайн и графика; Дом культуры; Домашние и дикие животные; Творчество; Юмор; Творчество; Другие виды спорта; Игры; Дизайн и графика; Творчество; Другие товары
ж,,,
м,,Ростов-на-Дону,"Юмор; Юмор; Кино; Юмор; Шоу, передача; Городское сообщество; Тату-салон; Бизнес; Дом культуры; Городское сообщество; Видеоигра; Продажа билетов, бронирование гостиниц; Наука; Шоу, передача; ВКонтакте; Шоу, передача; Программное обеспечение; Приложение; Бизнес; Творчество"
ж,10.4.1990,Челябинск,"Печать, полиграфия; Салон красоты; Цветы; Салон красоты; Родители и дети; Дополнительное образование; Дискуссионный клуб; Музыка; Родители и дети; Украшения, бижутерия ; Творчество; Дизайн-студия; Активный отдых; Городское сообщество; Обучающие курсы; Детский сад; Другие услуги; Печать, полиграфия; Фото- и видеосъёмка; Творчество"
м,,Санкт-Петербург,"Техника, электроника; Кино; Видеоигры; Блогер; Музыка; Другая музыка; Стиль, одежда, обувь; Радиостанция; Музыкальная группа; Кафе, ресторан; Другая музыка; Обмен музыкой; Другая музыка; Электронная музыка; Электронная музыка; Одежда, обувь; Обмен музыкой; Обмен музыкой; Обмен музыкой; Блог"
м,,Екатеринбург,"Автомобили; Бизнес; Интернет-СМИ; История; Электронная музыка; Домашние и дикие животные; Городское сообщество; Дизайн интерьера; Электронная музыка; Юмор; Юмор; Музей, галерея, выставка; Культура; Интернет-СМИ; Видеоигра; Культура; Дискуссионный клуб; Музыка; Одежда, обувь; Электронная музыка"
м,13.10.1989,Санкт-Петербург,"Блог; Боевые искусства; Мебель; Футбол; Знакомства; Музыкант; Здоровый образ жизни; Юмор; Творчество; Сайты; Кино; Общественный деятель; Творчество; Объявления; Дизайн и графика; Бар, паб; Общество; Творчество; Недвижимость; Шоу, передача"
м,,Санкт-Петербург,
м,,Москва,
м,,Москва,Программное обеспечение; Наука; Музыкальный лейбл; Юмор; Культурный центр; Сериал; Другая музыка; Другие хобби; Творчество; Образование; Фан-сообщество; Видеоигры; Рок; Другая музыка; Обмен музыкой; Юмор; Другая музыка; Другая музыка; Музыкальная группа; Видеоигры
ж,,Санкт-Петербург,
м,29.9.1987,,"Интернет-СМИ; Городское сообщество; Городское сообщество; Автосалон; Кулинария, рецепты; Поиск работы; Дом культуры; Дизайн и графика; Парк отдыха; Художник; Творчество; Дизайнер; Дизайн и графика; Творчество; Другие хобби; Творчество; Городское сообщество; Государственная организация; Творчество; Шоу, передача"
ж,,Москва,Домашние и дикие животные; Домашние и дикие животные; Домашние и дикие животные; Домашние и дикие животные; Домашние и дикие животные; Домашние и дикие животные; Городское сообщество; Домашние и дикие животные; Домашние и дикие животные; Публичная страница; Домашние и дикие животные; Домашние и дикие животные; Домашние и дикие животные; Домашние и дикие животные; Домашние и дикие животные; Домашние и дикие животные; Благотворительность; Интернет-СМИ; Домашние и дикие животные; Домашние и дикие животные
ж,,Санкт-Петербург,"Государственная организация; Творчество; Дизайнер; Товары для творчества; Городское сообщество; Общественная организация; Ремонтная мастерская; Товары для творчества; Одежда, обувь; Салон красоты; Грузоперевозки; Творчество; Другие товары; Другие товары; Кофейня; Творчество; Городское сообщество; Городское сообщество; Литература; Городское сообщество"
м,11.8.1988,Екатеринбург,"Городское сообщество; Программирование; Фотография; Кино; Образование; Городское сообщество; Фотография; Фотография; Наука; Юмор; Музей, галерея, выставка; Фотография; Творчество; Музей, галерея, выставка; Фотография; Фотография; Обучающие курсы; Образование; Кино; Творчество"
м,16.8.1989,Москва,
м,,Москва,
м,,Самара,"Видеоигра; Тату-салон; Творчество; Дополнительное образование; Блогер; Литература; Шоу, передача; Художник; Юмор; Художник или художница; Творчество; Художник; Творчество; Дизайн и графика; Автовладельцы; Группа коллег; Отдых на природе; Творчество; Творчество; Программное обеспечение"
м,,Витебск,"Видеоигры; Шоу, передача; Кино; Философия; Дом культуры; Творчество; Стиль, одежда, обувь; Юмор; Юмор; Кино; Туризм, путешествия; Дизайн и графика; Дизайн и графика; Юмор; Юмор; Дизайн и графика; Юмор; Юмор; Видеоигры; Музыка"
м,,Санкт-Петербург,Библиотека; Производство контента; Кино; Творчество; Видеоигры; Интернет-СМИ; Услуги для владельцев животных; Игры; Телеканал; Интернет-СМИ; Сайты; Дизайнер; Библиотека; Молодёжное движение; Творчество; Художница; Литература; Видеоигра; Кино; Кино
ж,,Москва,
м,,Москва,"Юмор; Настольные игры; Одежда, обувь; Туризм, путешествия; Стиль, мода; Дизайн и графика; Электроника; Художник или художница; Одежда, обувь; Настольные игры; Фотография; Блогер; Приложение; Часы; Городское сообщество; Музыкальный лейбл; Другие товары; Футбол; Одежда, обувь; Одежда, обувь"
ж,10.8.1988,Ялта,"Дизайн интерьера; Юмор; Кулинария, рецепты; Юмор; Интернет-СМИ; Реклама; Творчество; Кулинария, рецепты; Кулинария, рецепты; Астрология, эзотерика; Бизнес; Бизнес; Астрология, эзотерика; Творчество; Закрытое сообщество; Обучающие курсы; Культура; Образование; Стиль, одежда, обувь; Астрология, эзотерика"
м,,Новомосковск,"Фестиваль; Творчество; Творчество; Городское сообщество; Городское сообщество; Фитнес-центр; Интернет-СМИ; Городское сообщество; Интернет-СМИ; Видеоигры; Автомобили; Интернет-СМИ; Музей, галерея, выставка; Видеоигры; Другие виды спорта; Юмор; Доставка еды; Активный отдых; Городское сообщество; Кино"
м,,Екатеринбург,
м,23.11.1979,Киров,Литература; Кино; Городское сообщество; Писательница; Медицина; Юмор; Юмор; Фотография; Больница; Государственная организация; Юмор; Городское сообщество; Юмор; Фан-сообщество; Кино; Кино; Литература; Фан-сообщество; История; Кино
м,,Москва,"Боевые искусства; Наука; Городское сообщество; Наука; Журналист; Военное дело; Общественный деятель; Общество; Программирование; Техника, электроника; Техника, электроника; Другая музыка; Техника, электроника; Финансы; Другие хобби; Техника, электроника; Политика; Наука; Техника, электроника"
м,,Москва,"Юмор; Интернет-СМИ; Бар, паб; Творчество; Юмор; Фан-сообщество; Игры; Анимация; Интернет-СМИ; Ролевые игры; Юмор; Юмор; Видеоигры; Игры; Объявления; Наука; Военное дело; Юмор; Литература; История"
м,,Москва,
ж,,Санкт-Петербург,"Творчество; Концертный зал; Поэтесса; Литература; Кино; Музыкальная группа; Юмор; Музыкальная группа; Вымышленный персонаж; Юмор; Поэтесса; Литература; Стиль, одежда, обувь; Литература; Музыкант; Музыка; Веб-студия; Недвижимость; Дом культуры; Литература"
ж,16.3.1981,Уфа,Творчество; Творчество; Творчество; Фотография; Творчество; Творчество; Творчество; Творчество; Художница; Дизайн и графика; Культура; Творчество; Творчество; Фотография; Творчество; Дизайн и графика; Творчество; Ролевые игры; Творчество; Культура
м,,,"Шоу, передача; Знакомства; Домашние и дикие животные; Дом культуры; Соседи; Садоводство; Соседи; Юмор; Институт; Фотография; Знакомства; Фотография; Страна; История; Юмор; Театр; Шоу, передача; Юмор; Юмор; Юмор"
м,21.11.1985,Челябинск,"Юмор; Программирование; Наука; Недвижимость; Программное обеспечение; Интернет-СМИ; Телеканал; Дом культуры; Образование; Интерьер; Юмор; Другие виды спорта; Интернет-провайдер; Фото- и видеосъёмка; Мобильные технологии; Лёгкая атлетика; Рок; История; Строительство, ремонт; Наука"
ж,26.4.1988,Москва,"Наука; Дизайн интерьера; Юмор; Здоровый образ жизни; Образование; Юмор; Интернет-СМИ; Литература; Литература; История; Литература; Литература; Интернет-СМИ; Юмор; Юмор; Городское сообщество; Юмор; Туризм, путешествия; Юмор; Интернет-СМИ"
м,18.6.1991,Санкт-Петербург,"Видеоигры; Другая музыка; Кино; Украшения, бижутерия ; Интернет-СМИ; Здоровый образ жизни; Наука; Творчество; Интернет-СМИ; Фотография; Бизнес; Стиль, мода; Модельное агентство; Фотография; Модельное агентство; Блог; Бизнес; Творчество; Культура; Фотография"
м,,Ростов-на-Дону,"Туризм, путешествия; Творчество; Творчество; Фотограф; Городское сообщество; Электронная музыка; Городское сообщество; Кино; Юмор; Городское сообщество; Туризм, путешествия; Велосипеды; Видеоигры; Объявления; Юмор; Городское сообщество; Игры; Техника, электроника; Музыкант; Юмор"
м,,Санкт-Петербург,"Художница; Блогер; Дискуссионный клуб; Интернет-СМИ; Религиозное учреждение; Блог; Туризм, путешествия; Родители и дети; Творчество; Блогер; Городское сообщество; Кинотеатр; Дискуссионный клуб; Религия; Образование; Фотография; Музыкальный лейбл; Интернет-СМИ; Общество; Певица"
м,,Якутск,"Литература; Кулинария, рецепты; Дизайн интерьера; Юмор; Блог; Юмор; Астрология, эзотерика; Образование; Юмор; История; Литература; Философия; Литература; Юмор; Бизнес; Туризм, путешествия; Фотография; Бизнес; Юмор; Образование"
ж,,Москва,
м,25.2.1986,Красноярск,"Торговый центр; Культура; Творчество; Художник; Бар, паб; Шоу, передача; Блог; Туризм, путешествия; Фото- и видеосъёмка; Фото- и видеосъёмка; Дизайн-студия; Электронная музыка; Другие хобби; Обучающие курсы"
ж,,,"Художница; Художница; Художница; Художница; Творчество; Философия; Спортивное питание; Культура; Творчество; Художница; Художница; Товары для творчества; Творчество; Художник или художница; Творчество; Музыкальная группа; Художник или художница; Художница; Музей, галерея, выставка; Здоровый образ жизни"
м,,Санкт-Петербург,
м,,Нижневартовск,"Обмен музыкой; Кино; Кино; Кино; Кино; Кино; Кино; Кино; Программное обеспечение; Наука; Юмор; Кино; Кино; Фитнес; Юмор; Кино; Юмор; Шоу, передача; Юмор; Кино"
ж,,Ярославль,
м,,Сосновоборск,Дизайн-студия; Дизайн-студия; Дизайнер; Мебель; Дизайн интерьера; Дизайн интерьера; Строительные и ремонтные работы; Садоводство; Строительные и ремонтные работы; Дизайнер; Дизайн-студия; Дизайнер; Дизайн-студия; Дизайн-студия; Психология; Интерьер; Городское сообщество; Дизайн-студия; Общественная организация; Дизайн-студия
м,7.10.1985,Москва,
ж,19.7.1988,Москва,"Творчество; Товары для дома; Танцевальная школа; Театр; Салон красоты; Одежда, обувь; Кино; Художница; Одежда, обувь; Литература; Туризм, путешествия; Творчество; Наука; Образование; Дизайн интерьера; Фото- и видеосъёмка; Творчество; Культура; Туризм, путешествия; Творчество"
м,,Череповец,"Кино; Музыкант; Телеканал; Дизайн и графика; Городское сообщество; Творчество; Объявления; Рок; Другие товары; Городское сообщество; Музыка; Юмор; Одежда, обувь; Видеоигры; Юмор; Музыка; Организация праздников; Образование; Творчество; Сериал"
м,29.3.1986,Москва,"Городское сообщество; Городское сообщество; Творчество; Веб-студия; Интернет-СМИ; Программное обеспечение; Приложение; Образование; Туризм, путешествия; Дизайн и графика; Творчество; Творчество; Творчество; Реклама; Финансовые рынки; Городское сообщество; Творчество; Юмор; Государственная организация"
м,,Москва,История; Образование; Творчество; Блогер; Юмор; Творчество; Юмор; Городское сообщество; Кино; Фотография; Образование; Интернет-СМИ; Интернет-СМИ; Кино; Закрытое сообщество; Политика; Кино; Закрытое сообщество; Культурный центр; Юмор
м,30.1.1980,,
ж,,Сургут,"Дизайн и графика; Интернет-СМИ; Производство, промышленность; Творчество; Дизайн интерьера; Производство, промышленность; Дизайн и графика; Творчество; Дизайн интерьера; Художница; Дизайн-студия; Дизайн интерьера; Дизайн интерьера; Фотография; Кино; Фотография; Музей, галерея, выставка; Дизайн интерьера; Дизайн интерьера; Другие товары"
ж,,Воронеж,"Юмор; Литература; Блогер; Недвижимость; Консалтинг, бизнес-услуги; Дизайн-студия; Приложение; Юмор; Образование; Реклама; Образование; Культура; Литература; Блогер; Родители и дети; Культурный центр; Наука; Наука; Родители и дети; Обучающие курсы"
м,,Ульяновск,"Шоу, передача; Городское сообщество; Стример; Шоу, передача; Комик; Шоу, передача; Шоу, передача; Кино; Юмор; Настольные игры; Ролевые игры; Юмор; Юмор; Творчество; Кино; Домашние и дикие животные; Образование; Юмор; Юмор; Юмор"
м,,Москва,"Программирование; Одежда, обувь; Техника, электроника; Автосервис; Одежда, обувь; Другие товары; Творчество; Уход за собой; Садоводство; Автомобили; Автотовары; Киберспорт; Юмор; Государственная организация; Другие хобби; Сайты; Автотовары; Дискуссионный клуб; Программное обеспечение"
м,11.2.1993,Санкт-Петербург,Юмор; Юмор; Видеоигры; Видеоигры; Юмор; Обучающие курсы; Юмор; Дизайн и графика; Баскетбол; Игры; Видеоигры; Видеоигра; Обучающие курсы; Программирование; Программирование; Программирование; Программирование; Программирование; Творчество; Дизайн и графика
м,7.1.1983,Новосибирск,Юмор; Общественный деятель; Общество; Дискуссионный клуб; Театр; Программирование; СМИ; Городское сообщество; Общество; Страна; Дизайн и графика; Фан-сообщество; Юмор; Общество; Наука; Политика; Танцы; Наука; Программное обеспечение; Творчество
ж,17.9.1985,Екатеринбург,"Культура; Дизайн интерьера; Фото- и видеосъёмка; Фотография; Туризм, путешествия; Организация праздников; Фото- и видеосъёмка; Юмор; Юмор; Фотография; Строительство, ремонт; Творчество; Дизайн интерьера; Творчество; Дизайн интерьера; Фото- и видеосъёмка; Кино; Художник или художница; Юмор; Музей, галерея, выставка"
м,,,Обмен музыкой; Дизайн и графика; Творчество; Книга; Дискуссионный клуб; Рок; Музыкальная группа; Место отдыха; Другие хобби; Образование; Организация праздников; Рок; Домашние и дикие животные; Прокат; Фотография; Творчество; Объявления; Другие хобби; Экстремальный спорт; Другие товары
м,,Москва,"Обучающие курсы; Культура; Обучающие курсы; Художница; Дизайн и графика; Художница; Культурный центр; Общество; Творчество; Молодёжное движение; Художница; Архив; Художник; Художница; Творчество; Туризм, путешествия; Фотограф; Художник или художница; Творчество; Кино"
м,10.7.1990,Ульяновск,
ж,,Сочи,Образование; Творчество; Строительные и ремонтные работы; Творчество; Блогер; Юридические услуги; Дизайн и графика; Дизайн-студия; Юмор; Строительные и ремонтные работы; Творчество; Медицина; Программное обеспечение; Городское сообщество; Бизнес; Культурный центр; Образование; Культура; Творчество; Тату-салон
м,,Москва,
м,,Чехов,"Наука; Театр; Товары для творчества; Производство, промышленность; Дополнительное образование; Другие товары; Объявления; Творчество; Образование; Товары для творчества; Творчество; Городское сообщество; Творчество; Фотография; Другие товары; Творчество; Эротика; Творчество; Обучающие курсы; Автомобили"
м,18.7.1980,Москва,
м,,Москва,Интернет-СМИ; Блог; Кино; Бизнес; Военное дело; История; Фан-сообщество; Образование; Образование; История; История; История; Интернет-СМИ; Творчество; История; Юридические услуги; Культура; Юмор; История; Художник
ж,21.6.1989,Москва,"Домашние и дикие животные; Наука; Кулинария; Юмор; Домашние и дикие животные; Юмор; Литература; Оператор мобильной связи; Юмор; Приложение; Объявления; Творчество; Творчество; Юмор; Образование; Общество; Туризм, путешествия; Политика; Дизайн и графика; Шоу, передача"
ж,,Москва,"Видеоигры; Юмор; Литература; Анимация; Дизайн и графика; Юмор; Медицина; Игры; Дизайн и графика; Дизайн и графика; Интернет-СМИ; Юмор; Интернет-СМИ; Стиль, мода; Дизайн и графика; Комик; Студия звукозаписи; Интернет-СМИ; Творчество; Творчество"
ж,,Санкт-Петербург,"Юмор; Домашние и дикие животные; Юмор; Юмор; Юмор; Домашние и дикие животные; Образование; Домашние и дикие животные; Культурный центр; Общество; Стиль, одежда, обувь; Музыка; Интернет-СМИ; Наука; Общественная организация; Юмор; Юмор; Творчество; Юмор; Зоопарк"
м,,Конаково,"Юмор; Игры; Фан-сообщество; Видеоигры; Философия; Наука; Городское сообщество; Интернет-СМИ; Здоровый образ жизни; Интернет-СМИ; Сериал; Бизнес; Боевые искусства; Туризм, путешествия; Философия; Городское сообщество; Здоровый образ жизни; Общественный деятель; Видеоигры; Творчество"
ж,,Санкт-Петербург,"Домашние и дикие животные; Домашние и дикие животные; Городское сообщество; Городское сообщество; Интернет-СМИ; Товары для творчества; Стиль, мода; Стиль, одежда, обувь; Одежда, обувь; Кино; Услуги для владельцев животных; Общество; Ветеринарная клиника; Танцы; Театр; Творчество; Электроника; Образование; Творчество; Врач"
ж,,Киев,"Интернет-СМИ; Интернет-СМИ; Юмор; Юмор; Институт; Юмор; Юмор; Юмор; Юмор; Финансы; Творчество; Шоу, передача; Юмор; Юмор; Наука; Соседи; Дизайн и графика; Дизайн и графика; Творчество; Дизайн интерьера"
ж,,Санкт-Петербург,
м,,Москва,"Философия; Творчество; Астрология, эзотерика; Учёный, преподаватель; Другая музыка; Философия; Другие услуги; Дизайн и графика; Бизнес; Фан-сообщество; Образование; Финансы"
ж,,Санкт-Петербург,
м,,Новосибирск,"Домашние и дикие животные; Оператор мобильной связи; Онлайн-игра; Банк, финансовое учреждение; Туризм, путешествия; Кино; Туризм, путешествия; Городское сообщество; Интернет-магазин; Кино; Поэт или поэтесса; Домашние и дикие животные; Видеоигры; Обучающие курсы; Онлайн-игра; Писатель или писательница; Закрытое сообщество; Онлайн-игра"
ж,,Москва,"Астрология, эзотерика; Ювелирные изделия; Дизайн и графика; Юридические услуги; ВКонтакте; Творчество; Благотворительная организация; Здоровый образ жизни; Дизайн и графика; Дизайнер; Дизайнер; Обучающие курсы; Здоровый образ жизни; Парфюмерия, косметика; Дизайн и графика; Здоровый образ жизни; Домашние и дикие животные; Образование; Образование; Бизнес"
м,,Тюмень,
м,,,
м,,,"Туризм, путешествия; Городское сообщество; Городское сообщество; Городское сообщество; Объявления; Другие виды спорта; Интернет-СМИ; Техника, электроника; Городское сообщество; Кино; Видеоигры; Городское сообщество; Другие товары; Юмор; Кино; Юмор; Фитнес; Отдых на природе; Охота и рыбалка; Наука"
м,,,"Философия; Образование; Юмор; Писатель; Образование; Юмор; Психолог; Юмор; Юмор; Товары для дачи, огорода; Юмор; Юмор; Дизайн-студия; Юмор; Медицина; Юмор; Философия; Здоровый образ жизни; Дискуссионный клуб; Юмор"
ж,,Екатеринбург,"Образование; Лицей; Культура; Фитнес-центр; Здоровый образ жизни; Дополнительное образование; Продукты питания, напитки; Образование; Творчество; Здоровый образ жизни; Спортивный клуб; Бассейн; Образование; Настольные игры; Творчество; Обучающие курсы; Художник или художница; Культура; Художница; Культурный центр"
м,,Курск,
м,,Калининград,"Молодёжное движение; Фотография; Творчество; Шоу, передача; Философия; Творчество; Культура; Шоу, передача; Фотография; Музей, галерея, выставка; Музей, галерея, выставка; Творчество; Фотография; Творчество; Фотография; Фан-сообщество; Дизайн и графика; Музей, галерея, выставка; Кино; Наука"
м,,Воронеж,"Юмор; Телеканал; Производство, промышленность; Интернет-СМИ; Юмор; Институт; Наука; Общественная организация; Туризм, путешествия; Культурный центр; Фотография; Видеоигры; Игры; Сайты; Городское сообщество; Фотография; Стиль, мода; Юмор; Творчество; Юмор"
ж,,,"Литература; Литература; Книга; Литература; Блогер; Образование; Городское сообщество; Книга; Музыкальная группа; Писательница; Литература; Писательница; Литература; Писатель или писательница; Банк, финансовое учреждение; Парфюмерия, косметика; Активный отдых; Творчество; ВКонтакте; Литература"
ж,,Орёл,"Общество; Юмор; Юмор; Психология; Продукты питания, напитки; Образование; Юмор; Уход за собой; Творчество; Блогер; Знакомства; Уход за собой; Дискуссионный клуб; Юмор; Уход за собой; Образование; Дизайн и графика; Вымышленный персонаж; Культура; Психология"
ж,,Саки,"Дизайн-студия; Дизайн-студия; Автотовары; Товары для животных; Дизайн и графика; Организация праздников; Наука; Салон красоты; Уход за собой; Фотография; Бизнес; Одежда, обувь; Уход за собой; Наука; Стиль, одежда, обувь; Одежда, обувь; Стиль, мода; Кино; Уход за собой; Кино"
ж,9.4.1986,,
м,,Севастополь,
м,,Москва,"Творчество; Юмор; Фотография; Фан-сообщество; Дополнительное образование; Юмор; Домашние и дикие животные; Дизайн и графика; Юмор; Интернет-СМИ; Юмор; Игры; Видеоигры; Религиозное учреждение; Программирование; Шоу, передача; Одежда, обувь; Музыкальный лейбл; Видеоигры; Видеоигры"
м,26.8.1989,Подольск,Производство контента; Домашние и дикие животные; Дизайн интерьера; Товары для творчества; Культура; Блог; Городское сообщество; Творчество; Литература; Художник; История; Кино; Метал; Образование; История; Домашние и дикие животные; Юмор; Культура; Религия; Религиозное учреждение
м,24.6.1982,Санкт-Петербург,"Творчество; Дизайн и графика; Строительные материалы, инструменты; Культура; Интернет-СМИ"
м,3.11.1982,Сыктывкар,
ж,,Санкт-Петербург,"Объявления; Вымышленный персонаж; Здоровый образ жизни; Печатное издание; Писатель; Фан-сообщество; Литература; Литература; Другие хобби; Тренинг, семинар; Писатель; Интернет-СМИ; Салон красоты; Городское сообщество; Писательница; Писательница; Обучающие курсы; Художник или художница; Фотография; Туризм, путешествия"
ж,,Санкт-Петербург,
ж,,Москва,Кино; Медицина; Обучающие курсы; Уход за собой; Кино; Музыкальная группа; Городское сообщество; Медицина; Обучающие курсы; Фитнес; Дизайн и графика; Дизайн интерьера; Кинотеатр; Государственная организация; Блогер; Доставка еды; Здоровый образ жизни; Городское сообщество; Городское сообщество; Городское сообщество
ж,,Королёв,"Фотография; Общество; Творчество; Творчество; Кулинария, рецепты; Блог; История; Доставка еды; Художница; Культура; Культура; Художница; Культура; Творчество; Фотография; Творчество; Творчество; Фотография; Фотография; Творчество"
м,28.12.1989,Вологда,
м,,,"Бар, паб; Домашние и дикие животные; Джаз; Стиль, мода; Видеоигра; Стиль, одежда, обувь; Наука; Кино; Творчество; Литература; Игры; Дизайн и графика; Дом культуры; Бар, паб; Видеоигра; Домашние и дикие животные; Культура; Антиквариат; Дизайн и графика; Бар, паб"
м,7.7.1981,Екатеринбург,"Дизайн и графика; Психолог; Шоу, передача; Дополнительное образование; Кино; Художница; Дискуссионный клуб; Общество; Художница; Музей, галерея, выставка; Литература; Художница; Знакомства; Военное дело; Фотография; Дизайн и графика; Фотография; Бизнес; Строительные и ремонтные работы; Городское сообщество"
м,4.7.1985,Симферополь,"Юмор; Юмор; Кулинария, рецепты; Юмор; Юмор; Творчество; Государственная организация; Телеканал; Туризм, путешествия; Образование; Юмор; Творчество; Фильм; Электроника; Родители и дети; Предприниматель; Туризм, путешествия; Городское сообщество; Строительство, ремонт; Электроника"
м,5.3.1992,Москва,
м,29.10.1990,Москва,"Художник; Художник; Дизайн и графика; Художница; Интернет-СМИ; Творчество; Дизайн и графика; Культурный центр; Футбол; Творчество; Художник; Художник или художница; Художник; Юмор; Культура; Техника, электроника; Музей, галерея, выставка; Творчество; Творчество; Творчество"
ж,14.11.1990,Санкт-Петербург,"Городское сообщество; Интернет-СМИ; Производство контента; Интернет-СМИ; Творчество; Наука; Общество; Городское сообщество; Театр; Городское сообщество; Интернет-СМИ; Туризм, путешествия; Туризм, путешествия; Творчество; Литература; Кино; Образование; Городское сообщество; Городское сообщество; Туризм, путешествия"
м,,Якутск,"Юмор; Общество; Бизнес; Фотография; Интернет-СМИ; Дизайн и графика; Интернет-СМИ; Интернет-СМИ; Дизайн и графика; Строительство, ремонт; Юмор; Программирование; Культура; Дом культуры; Общество; История; Творчество; Финансы; Общество; Дизайн и графика"
м,18.6.1986,Дубна,"Другие хобби; Приложение; Кафе, ресторан; Музыкант; Реклама; Бизнес; Автошкола; ВКонтакте; Предприниматель; Реклама; Туризм, путешествия; Туры, экскурсии; Кулинария, рецепты; Образование; Блогер; Реклама; Недвижимость; Ролевые игры; Интернет-СМИ; Образование"
м,,Москва,Творчество; Юмор; Видеоигры; Домашние и дикие животные; Здоровый образ жизни; Фитнес; Настольные игры; Настольные игры; Литература; Творчество; Соседи; Литература; Игры; Юмор; Бизнес; Городское сообщество; Соседи; Творчество; Библиотека; Юмор
ж,,Краснодар,Юмор; Дизайн и графика; Творчество; Родители и дети; Культура; Культура; Фотография; Городское сообщество; Бизнес; Художник; Творчество; Творчество; Культура; Творчество; Дизайн и графика; Творчество; Дизайн и графика; Образование; Образование; Мультфильм
м,6.8.1988,Москва,
м,,,
м,,Москва,"Дизайн интерьера; Дизайн интерьера; Дизайн интерьера; Кино; Дизайн интерьера; Туризм, путешествия; Сайты; Интернет-СМИ; Фотография; Комик; Дизайн интерьера; Дизайн и графика; Юмор; Одежда, обувь; Юмор; Городское сообщество; Творчество; Отношения полов; Общество; Фотограф"
