sex,bdate,city,groups_activities
ж,,Санкт-Петербург,"Образование; Образование; Наука; Литература; Стиль, мода; Группа коллег; Кино; Институт; Библиотека; Образование; Недвижимость; Психология; Духовное лицо; Культура; Образование; Образование; Литература; Дополнительное образование; Городское сообщество; Психолог"
м,,Москва,"Юмор; Кино; Школа; Культура; Юмор; Философия; Творчество; Цирк; Группа коллег; Культура; Музей, галерея, выставка; Юмор; Сайты; Страна; Фотография; Дизайн интерьера; Творчество; Юмор; Литература; Образование"
ж,22.4.1988,Саров,"Интернет-СМИ; Городское сообщество; Общество; Дизайн интерьера; Городское сообщество; Недвижимость; Дизайн и графика; Мебель; Культура; Родители и дети; Объявления; Строительство, ремонт; Дизайн интерьера; Соседи; Сайты; Объявления; Дизайн интерьера; Родители и дети; Мебель; Поиск работы"
м,,Красноярск,Интернет-СМИ; Юмор; Юмор; Городское сообщество; Юмор; Активный отдых; Дизайн интерьера; Юмор; Юмор; Бизнес; Юмор; Наука; Знакомства; Наука; Юмор; Знакомства; Юмор; Юмор; Юмор; Юмор
м,,Санкт-Петербург,"Знакомства; Юмор; Юмор; Кино; Юмор; Юмор; Наука; Кулинария, рецепты; Шоу, передача; Юмор; Юмор; ВКонтакте; Кулинария, рецепты; Творчество; Образование; Юмор; История; Наука; Блог; Юмор"
м,6.6.1991,Коломна,Блог; Интернет-СМИ; Интернет-СМИ; Интернет-СМИ; Финансы; Боевые искусства; Юмор; Интернет-СМИ; Юмор; Городское сообщество; Видеоигры; Блогер; Городское сообщество; Стример; Юмор; Кино; Бизнес; Интернет-СМИ; Программирование; Дом культуры
м,29.3.1991,Shenzhen,"Туризм, путешествия; Игры; Творчество; Домашние и дикие животные; Кулинария, рецепты; Художник или художница; Образование; Юмор; Интернет-СМИ; Языки; Дизайн и графика; Творчество; Бизнес; Юмор; Фотограф; Программное обеспечение; Образование; Блогер; Обучающие курсы; Дизайн и графика"
м,,Донецк,"Юмор; Общественный деятель; Строительство, ремонт; Видеоигры; Юмор; Туризм, путешествия; Видеоигры; Интеллектуальные игры; Творчество; Объявления; Образование; Юмор; Дизайн и графика; Блогер; Видеоигра; Юмор; Кафе, ресторан; Дизайн интерьера; Музыкальная группа; Обучающие курсы"
ж,,,
м,,Санкт-Петербург,
м,,Судак,
м,,Тула,
м,,Иркутск,
м,,Москва,
м,,Тольятти,
м,8.7.1991,Санкт-Петербург,
м,8.7.1995,Москва,
м,,Санкт-Петербург,
м,4.6.1992,Санкт-Петербург,
м,,Челябинск,
ж,30.11.1986,Саратов,
м,,Мурманск,
м,,Йошкар-Ола,
ж,,Екатеринбург,
м,14.4.1932,Тула,
м,,Петрозаводск,
м,,,
м,18.8.1983,Симферополь,
м,,Москва,Радиостанция; Дизайн и графика; Дизайн и графика; Образование; Образование; Молодёжное движение; Обучающие курсы; Творчество; Фото- и видеосъёмка; Хоккейная команда; Молодёжное движение; Программное обеспечение; Объявления; Дизайн и графика; Дизайн и графика; Молодёжное движение; Творчество; Поиск работы; Дизайн и графика; Дизайн-студия
м,,Тверь,"Юмор; Наука; Образование; Наука; Юмор; Наука; Общество; Кино; Кино; Танцевальная музыка; Строительство, ремонт; Другие виды спорта; Фитнес; Творчество; Общество; Юмор; Другие товары; Строительство, ремонт; Бизнес; Другие товары"
ж,10.8.1989,Екатеринбург,"Городское сообщество; Активный отдых; Туризм, путешествия; Интернет-СМИ; Творчество; Интернет-СМИ; Стиль, одежда, обувь; Юмор; Кино; Городское сообщество; Юмор; Образование; Городское сообщество; Кинотеатр; Туризм, путешествия; Юмор; Городское сообщество; Отдых на природе; Режиссёр, продюсер; Фотография"
м,18.3.1993,Москва,Дом культуры; Дизайн и графика; Юмор; Дизайн и графика; Фотография; Философия; Художник; Публичная страница; Творчество; Фотограф; Образование; Общество; Дизайн и графика; Отношения полов; Творчество; Медицина; Общество; Творчество; Культура; Культурный центр
м,,,"Программирование; Юмор; Юмор; Юмор; Психология; Литература; Интернет-СМИ; Образование; Образование; Культура; Шоу, передача; Общественная организация; Юмор; Анимация; Культура; Дополнительное образование; Консалтинг, бизнес-услуги; Творчество"
м,8.9.1992,Санкт-Петербург,
м,,Екатеринбург,Дискуссионный клуб; Поиск работы; Литература; Городское сообщество; Юмор; Юмор; Общество; Городское сообщество; Фотография; Городское сообщество; Соседи; Кино; Молодёжное движение; Юмор; ВКонтакте; Дизайн и графика; Программирование; Дизайн и графика; Фотография; Интернет-СМИ
м,15.3.1974,Кемерово,ВКонтакте; ВКонтакте; ВКонтакте; Юмор; Автовладельцы; Дизайн интерьера; Юмор; Кино; Интернет-СМИ; Юмор; Интернет-СМИ; Юмор; Кинотеатр; Автомобили; Юмор; Юмор; Юмор; Юмор; Юмор; Интернет-СМИ
м,,Пермь,"Городское сообщество; Программирование; Городское сообщество; Общество; Юмор; Фан-сообщество; Фитнес; Городское сообщество; Юмор; Интернет-СМИ; Видеоигры; Программирование; Музей, галерея, выставка; Юмор; Домашние и дикие животные; Наука; Другие виды спорта; Государственная организация; Программирование; Недвижимость"
м,9.10.1978,,
м,22.1.1907,Санкт-Петербург,
м,9.8.1984,Казань,
ж,18.12.1990,Москва,
ж,,Воронеж,
м,,,
ж,,,
м,,Севастополь,
м,,Казань,
м,31.7.1980,Пермь,
ж,,Москва,
м,,,
м,15.8.1987,Минск,
ж,,Таганрог,
м,,Prague,
м,,Москва,
м,,,
м,,Ижевск,
ж,,,
м,22.8.1991,,"Безопасность; Домашние и дикие животные; Культура; Кино; Юмор; Юмор; Юмор; Кино; Кулинария, рецепты; Техника, электроника; Кулинария, рецепты; Языки; Фан-сообщество; Творчество; Кафе, ресторан; Фитнес-центр; Юмор; Юмор; Языки; Юмор"
м,23.10.1980,Москва,
ж,11.2.1993,Новосибирск,"Городское сообщество; Интернет-СМИ; Эротика; Юмор; Астрология, эзотерика; Музей, галерея, выставка; Творчество; Тренинг, семинар; Одежда, обувь; Творчество; Парфюмерия, косметика; Культура; Парфюмерия, косметика; Товары для дома; Юмор; Здоровый образ жизни; Страна; Пассажирские перевозки; Парфюмерия, косметика; Парфюмерия, косметика"
м,13.2.1989,,
ж,,Москва,
м,,Севастополь,"Автовладельцы; Городское сообщество; Музыка; Электронная музыка; Электроника; Городское сообщество; Шоу, передача; Объявления; Активный отдых; Электронная музыка; Дизайн и графика; Фотография; Дизайн и графика; Дизайн и графика; Дизайн и графика; Туризм, путешествия; Печать, полиграфия; Сайты; Дизайнер; Дизайн и графика"
м,,Сочи,История; Образование; Домашние и дикие животные; Творчество; Наука; Юмор; Наука; Наука; Наука; Метал; Языки; Художник; Наука; Музыкальная группа; Дизайн и графика; Фотография; Студия звукозаписи; Музыкант; Художник; Фотография
