sex,bdate,city,groups_activities
м,6.1.1990,,Общественная организация; Интернет-СМИ; Юмор; Наука; Творчество; Юмор; Юмор; Юмор; История; Художник; Творчество; Юмор; Творчество; Композитор; Фотография; Юмор; Юмор; Юмор; Юмор; Городское сообщество
м,4.2.1991,Москва,
м,2.8.1991,Ростов-на-Дону,"Туризм, путешествия; Творчество; Юмор; Юмор; Музей, галерея, выставка; Шоу, передача; Юмор; Молодёжное движение; Наука; Творчество; Юмор; Техника, электроника; Знакомства; Образование; Творчество; Юмор; Кулинария, рецепты; Творчество; Наука; Благотворительность"
м,,Москва,"Туризм, путешествия; Музыкант; Строительство, ремонт; Языки; Образование; Языки; Юмор; Шоу, передача; Программирование; Юмор; Здоровый образ жизни; Интернет-СМИ; Программирование; Обучающие курсы; Программирование; Языки; Дизайн и графика; Языки; Программирование; Финансы"
м,9.9.1979,Астана / Нур-Султан,"Творчество; Знакомства; Знакомства; Шоу, передача; Творчество; Творчество; Дизайн и графика; Дизайн и графика; Юмор; Дом культуры; Творчество; Фотография; Дизайн и графика; Кино; Дизайн и графика; Строительство, ремонт; Дизайн и графика; Знакомства; Дизайн и графика; Дизайн и графика"
м,4.3.1984,Москва,"Кино; Музей, галерея, выставка; Печать, полиграфия; Творчество; Объявления; Наука; Производство, промышленность; Творчество; Программное обеспечение; Анимация; Политика; Тату-салон; Культурный центр; Полиграфические услуги; Дизайн и графика; Философия; Музыкант; Другие хобби; Обучающие курсы; Дом культуры"
ж,20.8.1974,Ставрополь,"Образование; Интернет-СМИ; Сайты; Городское сообщество; Телеканал; Туризм, путешествия; История; Городское сообщество; Фотограф; Интернет-СМИ; Фотография; Политик, госслужащий; Медицина; Литература; Медицинский центр; Фотография; Юмор; Фотография; Дизайн и графика; Кино"
м,,,"Фото- и видеосъёмка; Фотография; Творчество; Фото- и видеосъёмка; Фотография; Творчество; Фотография; Фотография; Фотография; Дизайнер; Шоу, передача; Культура; Фотография; Дизайн и графика; Творчество; Юмор; Творчество; Городское сообщество; Боевые искусства; Фотография"
ж,,,"Юмор; Модель; Творчество; Режиссёр, продюсер; Юмор; Юмор; Кино; Творчество; Юмор; Художник; Туризм, путешествия; Видеоигры; Шоу, передача; Шоу, передача; Юмор; Шоу, передача; Киберспортсмен; Творчество; Фотография; Шоу, передача"
м,,,"Юмор; Городское сообщество; Интернет-СМИ; Городское сообщество; Автомобили; Юмор; Творчество; Интернет-СМИ; Кино; Творчество; Юмор; Городское сообщество; Юмор; Юмор; Юмор; Юмор; Творчество; Модель; Видеоигры; Строительство, ремонт"
м,,Москва,
м,3.7.1985,Иркутск,Музыкант; Блогер; Наука; Творчество; Кино; История; Дизайн интерьера; Фотография; Фотография; Интернет-СМИ; Творчество; Дизайн интерьера; Общество; Наука; История; Фотография; Юмор; Другие услуги; Электронная музыка; Образование
ж,,Москва,"Интернет-СМИ; Бизнес; Интернет-СМИ; Творчество; Кино; Кино; Производство контента; Туризм, путешествия; Туризм, путешествия; Фотография; Интеллектуальные игры; Концертный зал; Городское сообщество; Здоровый образ жизни; Дизайн и графика; Блогер; Городское сообщество; Обучающие курсы; Бизнес; Здоровый образ жизни"
м,,Екатеринбург,
ж,,Москва,Юмор; Приложение; Игры; Активный отдых; Видеоигры; Фан-сообщество; Дизайн и графика; Творчество; Дизайн и графика; Музыкант; Музыкант; Фан-сообщество; Вымышленный персонаж; Творчество; Фан-сообщество; Творчество; Библиотека; Блогер; Дискуссионный клуб; Фан-сообщество
м,17.7.1988,Санкт-Петербург,"Эротика; Дизайн-студия; Дизайн интерьера; Компьютерные услуги; Дизайн интерьера; Строительство, ремонт; Дизайн интерьера; Образование; Видеоигры; Видеоигры; Дизайн интерьера; Компьютерная техника; Дизайн-студия; Дизайн и графика; Видеоигры; Зимние виды спорта; Бизнес; Дизайн-студия; Рок; Кино"
м,28.3.1972,Санкт-Петербург,
ж,,Санкт-Петербург,Летние виды спорта; История; Дизайн и графика; Интернет-СМИ; Театр; Творчество; Юмор; Юмор; Уход за собой; Предприниматель; Творчество; Юмор; Обмен музыкой; Печатное издание; Городское сообщество; Творчество; Городское сообщество; Философия; Уход за собой; Друзья
м,,,
м,9.5.1987,,
м,6.11.1990,Минск,"Юмор; Отношения полов; Закрытое сообщество; Здоровый образ жизни; Образование; Интернет-СМИ; Фотография; Культура; Фотография; Видеоигры; Творчество; Одежда, обувь; Предприниматель или предпринимательница; Видеоигры; Эротика; Другая музыка; Игры; Дизайн и графика; Здоровый образ жизни; Здоровый образ жизни"
м,,Уфа,"Соседи; Недвижимость; Баня, сауна; Дом культуры; Другие товары; Бизнес; Туризм, путешествия; Реклама; Приложение; Недвижимость; Наука; Спортивная организация; Автопроизводитель; Автовладельцы; Городское сообщество; Производство контента; Недвижимость; Футбол; Недвижимость; Строительство, ремонт"
м,,Новосибирск,Бизнес; Творчество; Приложение; Видеоигры; ВКонтакте; Бизнес; Бизнес; Фото- и видеосъёмка; Юмор; ВКонтакте; ВКонтакте; Обучающие курсы; Культура; Художник или художница; Финансы; Дизайн и графика; Образование; Творчество; Финансовые рынки; Сайты
м,27.5.1995,Москва,Игры; Юмор; Юмор; Видеоигры; Дизайн-студия; Образование; Видеоигры; Видеоигры; Видеоигра; Игровая студия; Фотография; Видеоигра; Игры; Видеоигры; Видеоигры; Игровая студия; Творчество; Дизайнер; Дизайн и графика; Видеоигры
м,,Калининград,"Творчество; Издательский дом; Городское сообщество; Интернет-СМИ; Певица; Строительные и ремонтные работы; Шоу, передача; Музыкальная группа; Гостиница; Интернет-СМИ; Строительные и ремонтные работы; Другая музыка; Кино; Кино; Кино; Другая музыка; Юмор; Приложение; Институт; Государственная организация"
ж,,,
м,,Челябинск,
ж,29.7.1989,Санкт-Петербург,"Языки; Дизайн и графика; Городское сообщество; Кино; Дизайн и графика; Туризм, путешествия; Юмор; Городское сообщество; Обучающие курсы; Городское сообщество; Творчество; Программное обеспечение; Творчество; Астрология, эзотерика; Ремонтная мастерская; Астрология, эзотерика; Уход за собой; Институт; Городское сообщество; Художник"
ж,,Москва,
м,,,"Музыкальная группа; Художница; Культура; Общество; Дизайн и графика; Фотография; Зоомагазин; Творчество; Художник; Видеоигры; Юмор; Музей, галерея, выставка; Юмор; Художница; Творчество; Игры; Художник; Фотография; Юмор; Видеоигры"
м,,Новосибирск,"Городское сообщество; Видеоигры; Юмор; Театр; Творчество; Городское сообщество; Дискуссионный клуб; Творчество; Туризм, путешествия; Юмор; Интернет-СМИ; Юмор; Юмор; Культура; Фитнес; Дом культуры; Шоу, передача; Юмор; Городское сообщество; Образование"
м,4.1.1980,Новосибирск,
м,,,
м,,,"Наука; Интернет-СМИ; Фотография; Городское сообщество; Творчество; Закрытое сообщество; Фан-сообщество; Фотография; Фотография; Творчество; Стиль, одежда, обувь; Молодёжное движение; Культура; Другая музыка; Культурный центр; Фотограф; Дом культуры; Анимация"
м,,Москва,
м,,,"Футбол; Футбольная команда; Кино; Футбольная команда; Обучающие курсы; Строительство, ремонт; Шоу, передача; Программное обеспечение; Фотография; Шоу, передача; Другие товары; Кино; Интерьер; Юмор; Фотография; Студия звукозаписи; Дополнительное образование; Фотография; Творчество; Футбол"
ж,8.12.1973,Челябинск,"Интернет-СМИ; Интернет-СМИ; Городское сообщество; Товары для дачи, огорода; Товары для творчества; Городское сообщество; Городское сообщество; Приложение; Часы; Недвижимость; Одежда, обувь; Товары для творчества; Садоводство; Государственная организация; Доставка еды; Предприниматель; Одежда, обувь; Одежда, обувь; Литература; Городское сообщество"
ж,,Новосибирск,"Творчество; Фотография; Юмор; Городское сообщество; Здоровый образ жизни; Фотография; Фотография; Украшения, бижутерия ; Творчество; Ролевые игры; Культурный центр; Юмор; Видеоигра; Туры, экскурсии; Домашние и дикие животные; Юмор; Видеоигры; Юмор; Ролевые игры; Юмор"
м,21.3.1991,Москва,"Интернет-СМИ; Интернет-СМИ; Блогер; Кино; Юмор; Юмор; Образование; Журналист; Дом культуры; Городское сообщество; Техника, электроника; Дискуссионный клуб; Юмор; Программное обеспечение; Городское сообщество; Автовладельцы; Автомобили; Творчество; Футбольная команда; Автовладельцы"
ж,,Москва,"Кино; Бизнес; Фотография; Юмор; Фитнес; Интернет-СМИ; Стиль, одежда, обувь; Творчество; Фотография; Шоу, передача; Городское сообщество; Культура; Юмор; Фотография; Кино; Туризм, путешествия; Стиль, одежда, обувь; Дизайн интерьера; Кулинария; Кино"
м,,Челябинск,"Интернет-СМИ; Интернет-СМИ; Бизнес; Кино; Кино; Астрология, эзотерика; Другие хобби; Обучающие курсы; Городское сообщество; Блогер; Фотография; Фитнес; Фильм; Сайты; Кулинария, рецепты; Творчество; Автомобили; Фото- и видеосъёмка; Кино; Фото- и видеосъёмка"
м,,,"Кино; Кино; Юмор; Юмор; Образование; Юмор; Наука; Общество; Интернет-СМИ; Образование; Юмор; Юмор; Дизайн и графика; Спортивная организация; Юмор; Реклама; Медицина; Кулинария, рецепты; Литература; ВКонтакте"
ж,,Севастополь,"Дизайн и графика; Кино; Производство, промышленность; Художница; Художница; Фотография; Программирование; Кино; Дизайн и графика; Интернет-СМИ; Дизайн и графика; Общественная организация; Фотография; Дизайн и графика; Дизайн и графика; Дизайн и графика; Обучающие курсы; Образование; Поиск работы; Кино"
м,,Москва,"Мультфильм; Культура; Художница; Юмор; Творчество; Шоу, передача; Печатное издание; Творчество; Творчество; Культура; Анимация; Юмор; Наука; Интернет-СМИ; Одежда, обувь; Юмор; Дизайн и графика; Творчество; История; Стиль, одежда, обувь"
м,6.3.1989,Санкт-Петербург,"Интернет-СМИ; Военное дело; Юмор; Художница; Юмор; Сайты; Другие хобби; Эротика; Юмор; Игры; Художник; Анимация; Кулинария, рецепты; Творчество; Анимация; Художник; Видеоигры; Политика; Юмор; Наука"
м,24.2.1991,Москва,"Художник; Дизайн и графика; Творчество; Украшения, бижутерия ; Художник; Творчество; Художница; Приложение; Творчество; Парфюмерия, косметика; Украшения, бижутерия ; Религия; Другие товары; Художница; Творчество; Творчество; Фан-сообщество; Творчество; Фан-сообщество; Художник"
ж,,Санкт-Петербург,
м,,Екатеринбург,ВКонтакте; Видеоигры; ВКонтакте; Игры; Программное обеспечение; Видеоигры; ВКонтакте; Домашние и дикие животные; Образование; ВКонтакте; Видеоигры; ВКонтакте; ВКонтакте; Интернет-СМИ; ВКонтакте; Публичная страница; Программирование; Концертный зал; Салон красоты
ж,26.3.1993,Москва,"Юмор; Юмор; Интернет-СМИ; Психология; Юмор; Дизайн интерьера; Культурный центр; Художник; Туры, экскурсии; Домашние и дикие животные; Одежда, обувь; Театр; Услуги для владельцев животных; Украшения, бижутерия ; Игры; Творчество; Художник; Юмор; Творчество; Юмор"
ж,,Санкт-Петербург,Отношения полов; Интернет-СМИ; Фотография; Музыкальная группа; Комик; Культура; Государственная организация; Юмор; Фестиваль; Государственная организация; Интернет-СМИ; Культура; Культура; Отношения полов; Публичная страница; Общественная организация; Кино; Группа коллег; Здоровый образ жизни; Анимация
м,,,
ж,15.10.1988,Drammen,
м,9.1.1984,Ставрополь,Литература; Наука; История; Языки; Образование; Языки; Фотография; Программирование; Программирование; Фотография; Наука; Программирование; Городское сообщество; Наука; Музыка; История; Музыкант; Автовладельцы; Другие виды спорта; Музыкальная группа
м,13.5.1993,Москва,"Юмор; Юмор; Юмор; Игры; Кафе, ресторан; Продукты питания, напитки; Юмор; Культурный центр; Дизайн интерьера; Кино; Городское сообщество; Юмор; Дом культуры; Программирование; Юмор; Программирование; Программирование; Юмор; Юмор; Наука"
м,1.8.1993,Санкт-Петербург,"Студия звукозаписи; Видеоигры; Дизайн и графика; Дизайн и графика; Шоу, передача; Юмор; Кино; Блог; Юмор; Юмор; Наука; Шоу, передача; Блогер; Игры; Юмор; Юмор; Юмор; Техника, электроника; Юмор; Видеоигры"
ж,,Красноярск,"Юмор; Кулинария, рецепты; Обмен музыкой; Кулинария, рецепты; Юмор; Здоровый образ жизни; Юмор; Юмор; Юмор; Здоровый образ жизни; Шоу, передача; Кулинария; Творчество; Юмор; Дизайн интерьера; Образование; Кулинария, рецепты; Кулинария, рецепты; Анимация; Стиль, одежда, обувь"
м,8.6.1992,,"Интернет-СМИ; Философия; Творчество; Университет; Юмор; Программирование; Издательский дом; Культура; Философия; Комик; Университет; Консалтинг, бизнес-услуги"
м,23.4.1989,Смоленск,"Юмор; Кулинария, рецепты; Языки; Юмор; Автопроизводитель; Онлайн-игра; Творчество; Музыкант; Радиостанция; Фан-сообщество; Настольные игры; Интернет-СМИ; Видеоигра; Писатель; Настольные игры; Общество; Наука; Образование; Писатель; Настольные игры"
м,,Москва,История; История; Образование; Интернет-СМИ; Творчество; Книжный магазин; Кино; Интернет-СМИ; Кино; Дизайн и графика; Кино; Культура; История; Образование; Обмен музыкой; Образование; Фотография; Творчество; Дизайн и графика; Творчество
м,,Санкт-Петербург,"Интернет-СМИ; Одежда, обувь; Rap, Hip-Hop; Интернет-СМИ; Спортивная организация; Кино; Концертный зал; Детективное агентство; Юмор; Культура; Классическая музыка; Бизнес; Другие услуги; Rap, Hip-Hop; Музыкант; Художник или художница; Одежда, обувь; Юмор; Культура; Поиск работы"
ж,,,
ж,,Москва,"Юмор; Дизайн-студия; Стиль, мода; Юмор; Салон красоты; Обмен музыкой; Общество; Творчество; Юмор; Юмор; Культурный центр; Стиль, одежда, обувь; Дизайн и графика; Стиль, мода; Дизайн и графика; Культурный центр; Комик; Консалтинг, бизнес-услуги; Литература; Музыкант"
ж,14.7.1984,Челябинск,Городское сообщество; Дискуссионный клуб; Городское сообщество; Городское сообщество; Группа коллег; Домашние и дикие животные; Образование; Городское сообщество; Городское сообщество; Дискуссионный клуб; Городское сообщество; Городское сообщество; Городское сообщество; Городское сообщество; Городское сообщество; Образование; Городское сообщество; Соседи; Городское сообщество; Интернет-СМИ
ж,,Киров,
м,,Пермь,"Интернет-СМИ; Городское сообщество; Программирование; Интернет-СМИ; Интернет-СМИ; Шоу, передача; Музыкальная группа; Образование; Творчество; Кулинария; Дискуссионный клуб; Видеоигра; Кино; Программирование; Видеоигры; Туризм, путешествия; Юмор; Видеоигра; Страна; Фотография"
ж,,,
м,,Севастополь,"Спортивная организация; Объявления; Городское сообщество; Журналист; Финансы; Юмор; Автомобили; Продукты питания, напитки; Дизайн и графика; Место отдыха; Боевые искусства; Сайты; Юмор; Фотография; Туризм, путешествия; Спортивная организация; Отдых на природе; Городское сообщество; Творчество; Дом культуры"
м,,Псков,
м,10.5.1992,,"Юмор; Боевые искусства; Юмор; Домашние и дикие животные; Юмор; Юмор; Кино; Астрология, эзотерика; Домашние и дикие животные; Философия; Писатель или писательница; Юмор; Юмор; Литература; Стиль, одежда, обувь; Тату-салон; Фан-сообщество; Домашние и дикие животные; Образование; История"
ж,,,"Производство, промышленность; Информационный портал; Информационный портал; Интернет-СМИ; Гостиница; Туризм, путешествия; Производство, промышленность; Стиль, одежда, обувь; Группа коллег; Концертный зал; Одежда, обувь; Интернет-СМИ; Образование; Приложение; Производство, промышленность; Другие виды спорта; Производство, промышленность; Гостиница; Телеканал; Фотография"
м,19.6.1989,,Фотография; Юмор; Эротика; Домашние и дикие животные; Домашние и дикие животные; Юмор; Философия; Домашние и дикие животные; Фотография; Домашние и дикие животные; Страна; Юмор; Домашние и дикие животные; Городское сообщество; Блогер; Кино; Юмор; Домашние и дикие животные; Юмор; Дискуссионный клуб
м,30.8.1981,Москва,"Музыкальная группа; Эротика; Кино; Автомобили; Домашние и дикие животные; Фотография; Юмор; Комик; Шоу, передача; Фотография; Игры; Музыкант; Юмор; Другие товары; Родители и дети; Ведущая; Юмор; Фотография; Блогер; Другие товары"
м,23.3.1988,Новосибирск,"Общество; Дискуссионный клуб; Религиозное учреждение; Дом культуры; Приложение; Общество; Производство контента; Автотовары; Мототехника; Обучающие курсы; Мототехника; Мототехника; Мотоциклы и другая мототехника; Юмор; Туризм, путешествия; Мототехника; Творчество; Веб-студия; Юмор; Городское сообщество"
ж,,Санкт-Петербург,"Творчество; Городское сообщество; Интернет-СМИ; Стиль, одежда, обувь; Юмор; Сайт; Юмор; Образование; Писатель; Бизнес; История; Автомобили; Уход за собой; Образование; Реклама; Писатель; Музыкант; Юмор; Творчество; Студия звукозаписи"
м,,Нижний Новгород,"Музыкальная группа; Городское сообщество; Музыкальная группа; Блог; Университет; Обмен музыкой; Музыка; Музыка; Активный отдых; Дизайн и графика; Государственная организация; Религиозное учреждение; Дизайн и графика; Фестиваль; Образование; Творчество; Компьютерная техника; Бар, паб; Дизайн и графика; Информационный портал"
м,,Ижевск,
м,,Дзержинск,Эротика; Музыка; Юмор; Фан-сообщество; Интернет-СМИ; Обмен музыкой; Интернет-СМИ; Наука; Художник или художница; Творчество; Школа; Музыкальная группа; Танцевальная музыка; Интернет-СМИ; Спортивный клуб; Культура; Радиостанция; Другая музыка; Телепрограмма; Автотовары
ж,,Москва,
м,,Тюмень,Домашние и дикие животные; Городское сообщество; Писательница; Программное обеспечение; Городское сообщество; Общество; Видеоигры; Блогер; Юмор; Юмор; Блогер; Другие товары; Литература; Книга; Творчество; Городское сообщество; Городское сообщество; Кино; Соседи; Другие товары
ж,,Санкт-Петербург,
ж,,,Образование; Объявления; Фан-сообщество; Поэт или поэтесса; Фотография; Фотография; Салон красоты; Здоровый образ жизни; Другие хобби; Музыкальная группа; Здоровый образ жизни; Психология; Фотография; Творчество; Музыкальная группа; Видеоигры; Творчество; Ветеринарная клиника; Ремонтная мастерская; Образование
м,16.8.1989,,
м,,Москва,
м,,Москва,
м,,Севастополь,"Городское сообщество; Сайты; Доставка еды; Кафе, ресторан; Юмор; Компьютерная техника; Доставка еды; ВКонтакте; Юмор; Городское сообщество; Интернет-СМИ; Другие хобби; Бизнес; Кафе, ресторан; Дизайн и графика; Отношения полов; Интернет-СМИ; Доставка еды; Игры; Городское сообщество"
ж,14.12.1990,Саратов,"Эротика; Отношения полов; Кино; Программирование; Дизайн интерьера; Стиль, одежда, обувь; Наука; Публичная страница; Творчество; Стиль, одежда, обувь; Юмор; Фитнес; Кино; Программное обеспечение; Творчество; Городское сообщество; Видеоигры; Творчество; Дизайн интерьера; Творчество"
м,,Киев,"Творчество; Туризм, путешествия; Дизайн интерьера; Творчество; Дизайн и графика; Дизайн и графика; Комик; Дизайн и графика; Дизайн и графика; Астрология, эзотерика; Фан-сообщество; Дизайн и графика; Религия; Общественный деятель; Общественный деятель; Фотография; Группа памяти; Дизайн и графика; Дизайн и графика; Дизайн и графика"
м,,Москва,
ж,17.3.1978,,"Культура; Художница; Государственная организация; Творчество; Образование; Блог; Творчество; Публичная страница; Культура; Творчество; Музей, галерея, выставка; Творчество; Образование; Кино; Культура; Творчество; Философия; Творчество; Культура; Кино"
м,30.1.1991,Москва,"Кино; Туризм, путешествия; Спортивная организация; Страна; Творчество; Шоу, передача; Творчество; Художник; Электронная музыка; Наука"
м,13.1.2009,Кемерово,
м,,Королёв,
ж,,Омск,Обучающие курсы; Дизайнер; Дизайн и графика; Творчество; Писатель; Поиск работы; Товары для творчества; Творчество; Художница; Другие товары; Психолог; Товары для творчества; Общественный деятель; Дизайнер; Образование; Товары для творчества; Дизайн и графика; Дизайн и графика; Обучающие курсы; Дизайн и графика
м,16.4.1988,Самара,"Футбол; Интернет-СМИ; Одежда, обувь; Интернет-СМИ; Интернет-СМИ; Интернет-СМИ; Футбол; Бизнес; Футбол; Телеканал; Городское сообщество; Тату-салон; Автомобили; Интернет-СМИ; Кино; Блогер; Городское сообщество; Комик; Общественный деятель; Интернет-СМИ"
ж,14.12.1995,Москва,
м,,Красноярск,Дизайн и графика; Интернет-СМИ; Интернет-СМИ; Видеоигры; Другие хобби; Комик; Дизайн и графика; Другая музыка; Программное обеспечение; Программирование; Фан-сообщество; Дизайн и графика; Образование; Домашние и дикие животные; Программирование; Критик; Дизайн и графика; Дизайн и графика; Наука; Дизайн интерьера
м,,,
ж,,Нижний Новгород,"Туризм, путешествия; Кино; Дом культуры; Интерьер; Культура; Творчество; Спортивная организация; Туризм, путешествия; Творчество; Цветы; Дизайн и графика; Интерьер; Стиль, одежда, обувь; Творчество; Интерьер; Дизайн и графика; Дизайн интерьера; Дизайн и графика; Мебель; Культура"
м,,Петрозаводск,
м,,Симферополь,"Юмор; Литература; Дизайн интерьера; Туризм, путешествия; Строительство, ремонт; Общественная организация; Продукты питания, напитки; Оператор мобильной связи; Дизайн интерьера; Бизнес; Интернет-СМИ; Строительство, ремонт; Творчество; Строительство, ремонт; Дизайн интерьера; Видеоигра; Фотография; Садоводство; Кулинария, рецепты; Бизнес"
м,29.9.1956,Протвино,"ВКонтакте; Образование; Продукты питания, напитки; Рок; Писательница; Государственная организация; Зоопарк; Юмор; Культура; Наука; Юмор; Литература; Туризм, путешествия; Образование; Закрытое сообщество; Домашние и дикие животные; Творчество; Библиотека; Учёный, преподаватель; Анимация"
м,25.3.1987,Новоаганск,"Фотография; Интернет-СМИ; Музыкальная группа; Актёр; Фотография; Телеканал; Литература; Философия; Интернет-СМИ; Украшения, бижутерия ; Строительные материалы, инструменты; Интернет-СМИ; Философия; Образование; Юмор; Творчество; Творчество; Образование; Писатель; Настольные игры"
м,,Санкт-Петербург,"Кино; Кино; Электронная музыка; Отношения полов; Танцевальная музыка; Наука; Блог; Знакомства; Стиль, одежда, обувь; Поэтесса; Образование; Строительство, ремонт; Онлайн-игра; Кино; Домашние и дикие животные; Юмор; Общественная организация; Интернет-СМИ; Юмор; Видеоигра"
м,30.5.1985,Ростов-на-Дону,"Домашние и дикие животные; Домашние и дикие животные; Городское сообщество; Рок; Видеоигры; Туризм, путешествия; Видеоигры; Видеоигра; Печатное издание; Видеоигра; Видеоигры; Культура; Сайты; Дизайн и графика; Культурный центр; Литература; Домашние и дикие животные; Творчество; Игры; Видеоигры"
м,,Тюмень,"Автотовары; Кино; Шоу, передача; Юмор; Автомобили; Автошкола; Интернет-СМИ; Комик; Юмор; Кулинария, рецепты; Стиль, одежда, обувь; Спортивная организация; Фитнес; Киберспорт; Автомобили; Грузоперевозки; Автомобили; Блогер; Спортивные товары; Другие виды спорта"
м,,Kraków,
м,,Краснознаменск,"Дизайн и графика; Фотограф; Дизайн и графика; Дизайн и графика; Дизайн и графика; Творчество; Дизайн и графика; Туризм, путешествия; Дизайн и графика; Фотография; Дизайн и графика; Интернет-СМИ; Дизайн и графика; Дизайн и графика; Бизнес; Фотография; Дизайн и графика; Образование; Дизайн и графика; Дизайн и графика"
м,,Санкт-Петербург,Анимация; Кино; Анимация; Программное обеспечение; Общество; Комик; Фан-сообщество; Дизайн и графика; Домашние и дикие животные; Дизайн и графика; Отдых на природе; Общество; Реклама; Обучающие курсы; Юмор; Юмор; Дизайн и графика; Дизайн и графика; Кино; История
ж,,Цимлянск,"Обучающие курсы; Певица; Юмор; Стиль, мода; ВКонтакте; Туризм, путешествия; Общество; Дизайнер; Благотворительная организация; Образование; Приложение; Поиск работы; Волейбол; Вымышленный персонаж; Домашние и дикие животные; Бизнес; Бизнес; Бизнес; Обучающие курсы; Юмор"
м,,Саратов,"Дом культуры; Другая музыка; Юмор; Фотография; Культура; Инди; Блогер; Интернет-СМИ; Культура; Творчество; История; Интернет-СМИ; Одежда, обувь; Другая музыка; Интернет-СМИ; Блогер; Творчество; Культура; Туризм, путешествия; Культура"
м,,Выборг,
м,15.3.1976,,"Творчество; Фитнес; Юмор; Шоу, передача; Творчество; Творчество; Творчество; Художница; Творчество; Фитнес; Творчество; Закрытое сообщество; Философия; Бизнес; Фитнес; Интернет-СМИ; Общественная организация; Другие хобби; Творчество; Кино"
ж,3.4.1990,,
м,31.10.1991,Королёв,Автоспорт; Домашние и дикие животные; Автомобили; Юмор; Общество; Видеоигры; Юмор; Юмор; Домашние и дикие животные; Юмор; Студия звукозаписи; Юмор; Домашние и дикие животные; Юмор; Юмор; Юмор; Спортивная организация; Интернет-СМИ; Блогер; Философия
м,,Кольцово,"Настольные игры; Настольные игры; Настольные игры; Настольные игры; Наука; Дизайн и графика; Дизайн и графика; Настольные игры; Творчество; Творчество; Настольные игры; Настольные игры; Творчество; Туризм, путешествия; Художница; Кино; Украшения, бижутерия ; Настольные игры; Настольные игры; Творчество"
ж,,Москва,
м,,Санкт-Петербург,"Режиссёр, продюсер; Творчество; Интернет-СМИ; Интернет-СМИ; Городское сообщество; Культура; Музей, галерея, выставка; Анимация; Печатное издание; Туризм, путешествия; История; Кино; Кино; Фильм; Анимация; Видеоигры; Музыкальная группа; Фотография; Юмор; Образование"
м,,Вологда,"Туризм, путешествия; Юмор; Философия; Творчество; Литература; Кулинария, рецепты; Юмор; Творчество; Юмор; Юмор; Юмор; Юмор; Анимация; Образование; Юмор; Городское сообщество; Анимация; Анимация; Анимация; Домашние и дикие животные"
м,1.1.1987,Кемерово,"ВКонтакте; Программное обеспечение; Товары для дома; Наука; Видеоигра; Интернет-СМИ; Философия; Литература; Объявления; ВКонтакте; Здоровый образ жизни; Творчество; Кино; Интернет-СМИ; Туризм, путешествия; Астрология, эзотерика; Фотография; Электроника; Киберспорт; Автомобили"
м,,Москва,"Издательский дом; Стиль, одежда, обувь; Творчество; Культура; Стиль, мода; Творчество; Культура; Бизнес; Творчество; Дизайн и графика; Художница; Творчество; Художница; Дизайн и графика; Композитор; Музей, галерея, выставка; Дизайн и графика; Музыкант; Музыкальная группа; Блог"
ж,,Москва,"Наука; Наука; Объявления; Салон красоты; Автомобили; Уход за собой; Мобильные технологии; Отношения полов; Культура; Творчество; Кинотеатр; Беременность, роды; Кино; Блогер; Творчество; Кинотеатр; Интернет-СМИ; Городское сообщество; Городское сообщество; Туризм, путешествия"
